filepath,class_name,class_label,width,height,file_size_bytes,sha256_hash
../data/Normal/nonDem1480.jpg,Normal,3,256,256,20655,0b605dca4546c7e3884c0d3cbfff05c9632f98435e28936ff556c0def86305c9
../data/Normal/C-S (923).png,Normal,3,256,256,90690,2c20cfc33b73d97c030a95d176d751a7977c342b5301af06bd87e66936c8697f
../data/Normal/nonDem2189.jpg,Normal,3,256,256,20637,6f7f6f490a2f5238e82ab1e87da9c9d7f4c5f9d248e8bc39fe189a6fb9b6bc87
../data/Normal/C-S (470).png,Normal,3,256,256,95843,fdf50ab92e8b547554c4e365aaf16091a1be56f2db83f00a2d07bf858f109640
../data/Normal/nonDem1494.jpg,Normal,3,256,256,21478,342f7a03231fe821ca1493d8318633e2609c3fa10bcef44124a57f9bb6cad77a
../data/Normal/C-S (1014).png,Normal,3,256,256,101919,a97ff1a998934a4af7408c5c42a653a5f8850cf4f06496a37f2a1d256067825b
../data/Normal/Tr-no_0794.jpg,Normal,3,256,256,45302,b4323a548caf9ad7674d20dd1745cd5b22678da26ab37c2e33d128eb51194874
../data/Normal/C-S (535).png,Normal,3,256,256,94050,2391b5ae500f16e64b6a5021df682ac651d6dbc1b3a5467ab60fad3db83cad93
../data/Normal/C-S (165).png,Normal,3,256,256,95579,24964ef6775b01c266fd7443d5ded104777f48948bb1d762f298e24fb53b58cd
../data/Normal/27 (82).jpg,Normal,3,256,256,19229,26e7f60916ea23f62c8de2e8adae32f9a8c70a19077767096d360bb8690c07f3
../data/Normal/No Tumor 399.jpg,Normal,3,256,256,8846,d5125a19945b2e29b6343641d058684c646d5dff6d6725c3bc9776c3ed55d6ac
../data/Normal/nonDem495.jpg,Normal,3,256,256,19950,6ca55c8b67e221c02f4870a8619a03862097703e76a90e4e04c32ff4463d694f
../data/Normal/nonDem481.jpg,Normal,3,256,256,20304,b13dbc8f842a598a57938c714619fc119b1ce3ce450242df875206460c451bf2
../data/Normal/C-A (58).png,Normal,3,256,256,94887,0a5375d05777f7fa5158fe04ddf10051fce90d88197250cd5fa6b70ab1f921a1
../data/Normal/C-A (764).png,Normal,3,256,256,96161,2af9141bc7f2a8d3a0de262fa322592ebce8ffaa8faae8a28c555270d1033314
../data/Normal/C-S (866).png,Normal,3,256,256,85321,f6b1444322d538b9e014ca7be6706ce17f0d55d8c6b018e3c1e0d70670545f4a
../data/Normal/C-A (334).png,Normal,3,256,256,78894,0651d3c724e61103d4afe20a31cc44448b1f01af85aae4917f7fa22204784633
../data/Normal/26 (82).jpg,Normal,3,256,256,19710,50b12008c12f2009e601a02669c5b8b6c67a70fa46f3bce61cb9ea3124efc4e3
../data/Normal/No Tumor 400.jpg,Normal,3,256,256,9446,a38277a1fa67996f94db47164340a41f5d69112957f55db08cbbd0e3193cc553
../data/Normal/Tr-no_0743.jpg,Normal,3,256,256,19314,2408977522690d140179d38de87dd06c286b38e3a846c4120d0658ff87dca3bf
../data/Normal/nonDem1325.jpg,Normal,3,256,256,20941,474e3c2bc54be039d6864ef8ed295e7c77e5a2acbc684cac82c32b199212c79b
../data/Normal/nonDem1443.jpg,Normal,3,256,256,21056,54404fd5f52741ef79fa80302f0368f04fa877cd644599e8a03a1d4c8a763d54
../data/Normal/Tr-no_0025.jpg,Normal,3,256,256,20369,7440d1cc05d4e7ab85240519bcaf4d37cbf05d1d3f8c24c6bb47e80c02cb287f
../data/Normal/29 (55).jpg,Normal,3,256,256,20087,e2d2454caf163867dcb0c84935f56f71224fd35af590859f1759a6b71602fdd9
../data/Normal/No Tumor 366.jpg,Normal,3,256,256,10536,443f47d20667dbf1df9e813d5ba0818428f9447f5908d7cdc81ab67abd48f0ca
../data/Normal/nonDem1457.jpg,Normal,3,256,256,21165,59694b97efe2786e9cdd16994c530dd3cab4d821cd688c44d59fc27955524a93
../data/Normal/Tr-no_0031.jpg,Normal,3,256,256,19978,4628b09c0a3c96c20a743edaf62bdeb1e5947df698775ffeec3941a954aea254
../data/Normal/Tr-noTr_0002.jpg,Normal,3,256,256,18015,651a9805290af57d53fbd66bbec0dfa3cd0570c25ad6688a28f37ab291afba82
../data/Normal/No Tumor 372.jpg,Normal,3,256,256,7797,7f075fe03db449c6697b018b808fd63e531c77e2e160ba08645d62240cba2d95
../data/Normal/28 (55).jpg,Normal,3,256,256,20406,dada72230ef19c49afdab073e4bcf47abc3c52cae8400850ec2789df66ab178d
../data/Normal/nonDem318.jpg,Normal,3,256,256,20382,ca00def19b7f057d0a501a33435b86e480bd37b605f9d8a0615e59a18b724c0f
../data/Normal/No Tumor 414.jpg,Normal,3,256,256,6548,cd7be8140e2cfb0507d85971717dd473d0916c52ba98072fad603348df02fb2d
../data/Normal/Tr-no_1449.jpg,Normal,3,256,256,37062,253a28676c21243e1b04bbea2b96fd8cc3270638efcb0e9291aeb22727c21e68
../data/Normal/Tr-no_0757.jpg,Normal,3,256,256,36008,4cb96c622a775e0d5eecd6d1248db7f6c7048964d06cf291465c994e3ab61513
../data/Normal/nonDem1331.jpg,Normal,3,256,256,20498,71ab45d6ca88ebf0d05cd9db519cccae1378ad6fbdfe988fa4208c52d66629bc
../data/Normal/C-A (158).png,Normal,3,256,256,91803,924bdec0193133c2274f08c928654eafa3a0a80ebd605496ff81fa3711358b22
../data/Normal/nonDem330.jpg,Normal,3,256,256,20600,d2ab6156b09a7892ea7a2b69edb3ca724e863097972f579a1f1a4e7d0e3b1c23
../data/Normal/Tr-no_1461.jpg,Normal,3,256,256,19262,489a701b8de7e8de0fb2ce7d226c80137de1b784c11ad5de2f937ee51dc57af6
../data/Normal/nonDem1319.jpg,Normal,3,256,256,20653,a2a6b8645914b2d50f3edfc9a30ead8492ecdf78c3091980e24834b5645cc049
../data/Normal/C-S (91).png,Normal,3,256,256,49570,5df216068abae77b0eb302e62987aceb10ef0a9febcd43d420028f0d3845b79b
../data/Normal/Tr-no_0019.jpg,Normal,3,256,256,21796,0d7b8fc0543e9a83043aec390786342f26827e291981587f423824bb7f9108f7
../data/Normal/Tr-no_1307.jpg,Normal,3,256,256,26534,5923f94057fcda126afd343bb84e97e359c9499ea13b872a9336f9db060a4fa4
../data/Normal/C-A (508).png,Normal,3,256,256,98743,5f3f59452df92ebf7d71b75870042b7428d9f576afcbb2d45ec8f02a68aba1ca
../data/Normal/nonDem456.jpg,Normal,3,256,256,20603,233ab904a002ade2dddb4696e1c4b93a5bbe1c0c70aa105492182bbe0260cbf3
../data/Normal/nonDem2176.jpg,Normal,3,256,256,20344,2805f156b7141aee221182c0e901c9022bd035af2185d173533724e00ab02f21
../data/Normal/nonDem2162.jpg,Normal,3,256,256,20142,612f1fa0e3fe92582b01d7abe6d9b96d4a031b0676e9dceff537f0d237f0c92a
../data/Normal/Tr-no_1313.jpg,Normal,3,256,256,27881,08db44cc40dd47224128a45313fbaf6cb11b669183eaac3ab3f9960ecb9780a1
../data/Normal/C-S (309).png,Normal,3,256,256,67833,70cfb54e01cd099fb4bef8d8652d3242999cf7a026a16a8c01401e3e97d2b85b
../data/Normal/nonDem442.jpg,Normal,3,256,256,20520,86ccb408a02f3c98b3fe6904c27b0d6197ebd2aceb04af97d696f976c030c0ee
../data/Normal/No Tumor 428.jpg,Normal,3,256,256,9570,8ea47bc8ae190342c76407fd570bbd600bfbe5e0a2826c99033a0e9db5a193f1
../data/Normal/nonDem324.jpg,Normal,3,256,256,20780,6ba0f55461e0f94f08890cf478924d2a8e2d56ff32ab99eb51fe89de504dda35
../data/Normal/Tr-no_1475.jpg,Normal,3,256,256,22352,745b08b3911b1098d6b7907f96f7f5178d461da5597d95e1b2de400e29e2e732
../data/Normal/C-S (759).png,Normal,3,256,256,88232,9f82476ddadcbfe19c2b838d576f99b88002585e34d16a3dcccc700540b3525f
../data/Normal/nonDem873.jpg,Normal,3,256,256,20742,0ab9fae22330d4ac31e3483189e3053a3617a618123cb84b47f22d27a5f83cc2
../data/Normal/nonDem1682.jpg,Normal,3,256,256,20963,2de4e93ed393caf5dfb070ef4fbed8f211923655b6aec37a808fba7496ff5319
../data/Normal/C-S (427).png,Normal,3,256,256,76735,d5921e0b763aa7fb67291a7f8505e595336cd3f55bfc113cc969abc8935f8809
../data/Normal/No Tumor 819.jpg,Normal,3,256,256,13027,a3bd66b38a0e43773a26e98e1da0fe4fa90a8e6bb2a078e8dd5f2d383b35977c
../data/Normal/Tr-no_0582.jpg,Normal,3,256,256,27449,78bc00d5d18ab3e0e248bba314adc7357cec0346dd5e8b192812f1b43dd2d71b
../data/Normal/C-S (974).png,Normal,3,256,256,92635,4a16afa049a79dae9a7bf1b9ef7e38de34267deac1a910b8f1d34d19e1deabc9
../data/Normal/C-A (226).png,Normal,3,256,256,91071,8b9da56216e9d528933cc3084b482b6cf894986500072791c993c6be9397ab5b
../data/Normal/Tr-no_0596.jpg,Normal,3,256,256,45271,2570b3fc7305946a9d2ba7e6e987cc650154d0e7ba7665797541c9a0e0368fca
../data/Normal/nonDem867.jpg,Normal,3,256,256,20336,129034ef2427e78e8c1b4f9c30c1b6fd0efaef0db37e8e193eb0df22d6ba3769
../data/Normal/nonDem1696.jpg,Normal,3,256,256,19146,1fbdd76452284eadd71ebb9dcd4f090e62f6f24b22bdf4278477a553f322df8a
../data/Normal/C-A (676).png,Normal,3,256,256,99049,462b6c526c243e51dc94e1909fd7047645fbf3f33e2b3cb306733a60eeb9ddfd
../data/Normal/C-A (363).png,Normal,3,256,256,96351,c61258e1dc5536720683b8bc4bd351dd249dafc22d581e0aaa2c56f43fa42f7e
../data/Normal/nonDem697.jpg,Normal,3,256,256,20919,9fd83e685b9b4b0c0b9e4c0611f67411bbbd9c3ccc441c241f60c074ec8072d4
../data/Normal/Te-no_0277.jpg,Normal,3,256,256,23194,d0dc58af30ab2d8afb7ffe07ce175281bbf0eeebf860d012c9ce11748cd8f002
../data/Normal/nonDem1866.jpg,Normal,3,256,256,21236,666e8f695ca5a3184c502c1f88695acb0035217ffb9e1ed996649166c69e085f
../data/Normal/C-S (831).png,Normal,3,256,256,69548,feadd0540e6a1dee7b126790ea2d20906b8e3c31ccab8909ce5e3663fa0156c5
../data/Normal/C-A (699).png,Normal,3,256,256,104921,18b0c6401117096e637063a28520dee0a56171486e200f52bb58bc2db001f73f
../data/Normal/C-A (733).png,Normal,3,256,256,78896,a658ce3aa194fe507ed3b1161c1d104ab090e3543c557bf4dc9cde53a4ccd83f
../data/Normal/32 (53).jpg,Normal,3,256,256,19489,fc256067f76804d73bd48942c59aa3b209d5a6f5f516d5cfdbb6adb869bc267d
../data/Normal/No Tumor 825.jpg,Normal,3,256,256,8760,25edb965256c38ab96e9cf77be92d68776d1c81060b1b268372d3a21667c99a1
../data/Normal/No Tumor 831.jpg,Normal,3,256,256,7512,1f1b5edb2178df2ef44ecb4b352ecb916ae180577c48417d2fca432c79a0ebd6
../data/Normal/C-S (132).png,Normal,3,256,256,77176,33e56c3cf52b20bedc265674d862351792d6e58760a1e63d5e62a9ddd89ba5ae
../data/Normal/C-S (562).png,Normal,3,256,256,81641,939bb834dea385aaaa6b4abc579c8a232af226ebcb5973f294625df8ef862420
../data/Normal/nonDem683.jpg,Normal,3,256,256,20752,9e7b7214724c679d02ee16d3d9f5fc83741932eaa349b78c19a37c34a1cadd61
../data/Normal/nonDem1872.jpg,Normal,3,256,256,22476,2f9c016b639b48db331a0a6e8244e687db6fb9f4e7ad59ebd970a272e0b7b9a1
../data/Normal/Te-no_0263.jpg,Normal,3,256,256,26234,270763c7b38ff8613e718194bf50bc5eb2b7e601e8b012e2a255c813a724f20d
../data/Normal/No Tumor 164.jpg,Normal,3,256,256,9566,e01267fe251d1f784d9068a8112b396e5a30555d47ddf626cd0907bcc9b8ce59
../data/Normal/nonDem668.jpg,Normal,3,256,256,19656,afb76450882a59d0bd5c29104bf1260924f0cbe381eb9050675eac28a7f58bff
../data/Normal/nonDem1899.jpg,Normal,3,256,256,21195,3625f3357a5420962fb51dddb72f729f89ad970f3ef2dc24fecae0ce3bcef467
../data/Normal/Tr-no_1139.jpg,Normal,3,256,256,19454,eb0db34438deecc37b296b18b3c51740dfe72eae12222e6c8b2e57fd92abf409
../data/Normal/Te-no_0288.jpg,Normal,3,256,256,27885,978669c3386dbcc92db89beaf3beed200588f4dbd672663d0006c2c91aa91727
../data/Normal/Tr-no_0227.jpg,Normal,3,256,256,16100,0ac30f075c08073959b82ea714b146de6361d51eaee0735cddf6eb6d2cc386e1
../data/Normal/nonDem1641.jpg,Normal,3,256,256,20653,938dfb2e66fe1ab6c920651e9c8a8ca8be70ad9b428c277d3ea323b0f05520b9
../data/Normal/nonDem2348.jpg,Normal,3,256,256,20370,82a6380b248ebdf2f5ed2f61f5f9d1e38484e3e93398b24e5c15d16432b0939e
../data/Normal/No Tumor 48.jpg,Normal,3,256,256,12874,3b7ea23a5319628ac72107f2c5b54e1ec50c0c064fce314018946d7d6005af58
../data/Normal/nonDem1127.jpg,Normal,3,256,256,20254,af48fe2a8309facd686902e3443efc85bfb260feebe2a7d6582d6d4b8e591296
../data/Normal/No Tumor 1137.jpg,Normal,3,256,256,7836,cdc4381e2179f09e5350beef1f789823bb2b12e222847e4675f840106f7486ca
../data/Normal/Tr-no_0541.jpg,Normal,3,256,256,24212,f77c05bcda05d491987d4dcb304f16e225744340af90305f79b9b2039d86ce8f
../data/Normal/C-S (29).png,Normal,3,256,256,87048,0a72e7099898be8c7b3a255f069f58ab869a7a0911b7f4c65ac2ce92f8940d27
../data/Normal/No Tumor 602.jpg,Normal,3,256,256,13687,82aa9622c1b6109aa3d4e34f2b1c8abe85bab040d6e46bc04569208437620625
../data/Normal/nonDem1133.jpg,Normal,3,256,256,20226,85ff371044d28046a2837dbb59f1e93d8270dbba5acb65ac5b57449f712f57ca
../data/Normal/Tr-no_0555.jpg,Normal,3,256,256,16724,08eb85934e4b5481cda34045fe2b40f6e6d198c2c268ba98bd9ee178a3008e0c
../data/Normal/No Tumor 1123.jpg,Normal,3,256,256,10405,cec64a3124c8a88f107058394b7346950b3b60df74fbdce50b3191557fc99e85
../data/Normal/No Tumor 616.jpg,Normal,3,256,256,14660,dd20f77750bd1088d3f61fd81004ace8271122342d37727ad12ca1dc61a249a3
../data/Normal/C-A (949).png,Normal,3,256,256,80392,8b6a2d3c2bfa5021733e19b4e64035584762dc95aa7676ec11e23cc8764c8298
../data/Normal/No Tumor 170.jpg,Normal,3,256,256,8774,7a78bef2f40357a888a3bd72da91787848a69e2be004fed7f5b14e13047fd54e
../data/Normal/Tr-no_0233.jpg,Normal,3,256,256,18400,8c3cfbf665ddb2d08a2d1e5d5141ee08cd96940d5772eeef263073ca70144fed
../data/Normal/nonDem1655.jpg,Normal,3,256,256,20587,f62fe9625c397fb9be77aa7a788f53caa03876e449407edef14fb2337067e129
../data/Normal/nonDem2374.jpg,Normal,3,256,256,21111,6560d6d9152d108384219f6e011e853e05db1efdd9caa2c1678b0f9472507add
../data/Normal/nonDem654.jpg,Normal,3,256,256,20763,4baf22cb86237b52970eeeb254c6cd9de6d7d58b224589d6941e2e05f68118fc
../data/Normal/No Tumor 158.jpg,Normal,3,256,256,9164,86df42d274d2a0322424c6e9993f98bc2df44db0fd897cc67917cc6f5f88d710
../data/Normal/Tr-no_1105.jpg,Normal,3,256,256,20312,fd36eba5d945c7f97c4bbe90353069f288bf5b76b041d95604b2ba5caeebebe8
../data/Normal/nonDem132.jpg,Normal,3,256,256,20487,185fba8369b4cd37764cbbd004345b192c6ff7f056abeb6ebe5c0ad01236a2fa
../data/Normal/No Tumor 74.jpg,Normal,3,256,256,18597,54e593e233155a08f37062d05c41a7aa8c78b776927279c2006662880773692e
../data/Normal/nonDem2412.jpg,Normal,3,256,256,18995,f14c0142f7cda5f2b6d9279c6ece978e895b05e4eaa25272fc27d4825bebdb68
../data/Normal/No Tumor 60.jpg,Normal,3,256,256,11172,f3fb2d46b9744d7779687ca25b56fd70b2d03fcf8a427947fdbe3389fcc99083
../data/Normal/nonDem2406.jpg,Normal,3,256,256,19187,a36e0fd8e8a51fe603011b7b0d5e222e5aab596511b5681502a8c1a044671535
../data/Normal/Tr-no_0569.jpg,Normal,3,256,256,15616,f459c0630f073833a00fc871d87773a9861f0712f56c7d3571f575360f39418e
../data/Normal/nonDem126.jpg,Normal,3,256,256,21287,a6b77f44557354b3d2052b078e512ad7d384f0100f02afce86f92618e919f55b
../data/Normal/nonDem640.jpg,Normal,3,256,256,20326,e1f10dd2b75a6d1d5497786b60ca082e3ceb4f0dfc499eff964404dfa836c790
../data/Normal/Tr-no_1111.jpg,Normal,3,256,256,21069,6e986e6c0c7bbbc5a7ff561b7a6c2c5976c1415a38af3dedd90f375d41656ab7
../data/Normal/nonDem898.jpg,Normal,3,256,256,20886,182420efc25ab9e9a77c8d86bca90d4e69239b2ae0004bcb7471734cca9f86c5
../data/Normal/nonDem1669.jpg,Normal,3,256,256,21256,9d98eed037417c6b77122437f6d4e238dc2dfe613b35a6334d54aebcf1711145
../data/Normal/nonDem2360.jpg,Normal,3,256,256,20240,5efa13ee3e754adcc203a31bdd6a3285c628221e2c981d5780841dd2ff36d5e3
../data/Normal/C-A (660).png,Normal,3,256,256,85871,cee4bde7a748371d07366c4ed7a3c46b619a859b5d9baf6827db3563554ba919
../data/Normal/Tr-no_0390.jpg,Normal,3,256,256,21838,001232c40c6706c08c407b9d8eacb0c6b92dd31d5fee068bd6c046b9565bd148
../data/Normal/nonDem907.jpg,Normal,3,256,256,20848,13c5f8909213a35606369f57cb685af982fdb7036f0920c9ef561bd7f8aaa5bf
../data/Normal/No Tumor 1080.jpg,Normal,3,256,256,15251,d1f32b6cf154dc0f513abb970ef4b6c406a3476e18072109b4c6789b19779ee9
../data/Normal/nonDem1090.jpg,Normal,3,256,256,20774,0134b8c40d5cdd47780e7710e6dd04895322065f15116e4411d97cb7578f48db
../data/Normal/C-A (230).png,Normal,3,256,256,83583,36ba22a3c5a43475e9f8b36788f74cfdf087858090b2f4b493067556506cba01
../data/Normal/C-S (962).png,Normal,3,256,256,75859,48c8c3e1ea4858324d6a1e14e3c5de8d264bc657f7760d663d8c70788ced4573
../data/Normal/No Tumor 979.jpg,Normal,3,256,256,9526,f34741c46149a1c5a3f226982fc37a1d9114cb3b6f00e4c6954021d4f8e5ccd4
../data/Normal/No Tumor 1094.jpg,Normal,3,256,256,12808,0c341f791ab780c194b600b0d0e95cb27977583780ab8695a9d0071efe8d2a0d
../data/Normal/nonDem1084.jpg,Normal,3,256,256,21421,34ff414f096d78ed00056d3b18fe5579ea8c3f65d9306a212a37442115679215
../data/Normal/C-S (431).png,Normal,3,256,256,81146,83793c9cab68f3c071a14c6bab465a1b47a9e90e41bdb2d072e19c063e3b7dff
../data/Normal/nonDem913.jpg,Normal,3,256,256,19201,d250ba4d0fda563dacc8f8339342fa40659dc20d3a82d084e83ac83f4dabb96e
../data/Normal/Tr-no_0384.jpg,Normal,3,256,256,21378,29cd851a45cac569020b55bed12ab9405bc00b951c44ab913464860827e86152
../data/Normal/nonDem1912.jpg,Normal,3,256,256,20018,835f4d4bff3d84d423ab56162c10bb16be8dc3f11453811ffd21707c987ded3b
../data/Normal/Te-no_0303.jpg,Normal,3,256,256,22366,b73ee4c6f3ea72d56cdbff792f816b4a4eca4b89baba00abf4b9b3cc500ccbb5
../data/Normal/C-S (574).png,Normal,3,256,256,91987,c295001ff063da9eb1a50b6aee36b1ebecd6c5b67f67ac6c333110da3666bcf0
../data/Normal/C-S (124).png,Normal,3,256,256,97261,4f6802e6a13a152ac1d0525dbe9635b98db3b4ce7afe9ba7366b95439b068158
../data/Normal/No Tumor 951.jpg,Normal,3,256,256,8582,67ba9fd5b90d7286f4d564754abebcd6870aa511d1712615fae0f5b001682e5a
../data/Normal/No Tumor 789.jpg,Normal,3,256,256,9682,2addff6967e0b7b26a13e6a44b234d13ecb28ab9c7e181a0e5fceed8edb8b882
../data/Normal/No Tumor 945.jpg,Normal,3,256,256,9784,5f872ff5fbf1660beeb40dbd32043d84a3d1fe400584725670e5f91117400663
../data/Normal/C-A (19).png,Normal,3,256,256,95369,c9a1864520bc31380423f6ad644e89131842a920af3ae9cd81af417b5542520d
../data/Normal/32 (45).jpg,Normal,3,256,256,18644,544c0bcd7cdfc7ff7818ae56fc024f0253166343bc047f94efdcd4d420dc688a
../data/Normal/C-A (725).png,Normal,3,256,256,93692,fbe2e60f752136d8c2c66f15a6edb00f7f8793a42041fb4d36d9f4ed85840f09
../data/Normal/C-S (827).png,Normal,3,256,256,69936,023b378eb3f2dcaa71b32d5113dcf972d989a777c167a069c5ff63b7a70f478e
../data/Normal/Te-no_0317.jpg,Normal,3,256,256,22892,be572ef04b18d05f3ba32d6b54164b3f4246aaf9f151a1e675746c28d707aa45
../data/Normal/nonDem1906.jpg,Normal,3,256,256,20472,7974db62bc04814e55d03021c2b7a3af28cad8b0c89ac4d9b03dce7d56f12d04
../data/Normal/C-A (375).png,Normal,3,256,256,102998,cb0052171c43b90381b0fdd6c69998a151afa5eb6e7993d64989eaf86220b6cd
../data/Normal/nonDem1735.jpg,Normal,3,256,256,17806,782b8c6c39adf87b1120b51de28a658d5bcfaeb18b5d07364d3711bbd80c9125
../data/Normal/29 (14).jpg,Normal,3,256,256,19071,f1e64f078edaef6c44bfe9ae9810edf9a583cef7bde2c919bc97e7f305a45e06
../data/Normal/No Tumor 776.jpg,Normal,3,256,256,7436,a0e622bab7c38d0eaa04b25f3671d90c48725387822c8a602e7f5840d0a5ebff
../data/Normal/Tr-no_0435.jpg,Normal,3,256,256,37758,12b03a3f75f2fef06efeca32d4a768dc9b166a5c617802042f06dcf7b0e56e80
../data/Normal/No Tumor 1043.jpg,Normal,3,256,256,10622,ccedb4d830e3bf7c354a27a0d7558501254bdd575636c0ccfa0ba8dc2d465ddb
../data/Normal/nonDem1053.jpg,Normal,3,256,256,20398,53f84ca98715b3d2103ebabe09e39682396df943b67f077fb3142f6e2f976a2e
../data/Normal/No Tumor 762.jpg,Normal,3,256,256,8291,fecf79b97f5b802cba6b5497d608f18b79f58e9a5f5a947b45df104c45f4953b
../data/Normal/No Tumor 1057.jpg,Normal,3,256,256,11147,7541a18aca2690ced8fe5113d946d5bbac71615be83b3de1bf8ba62eed84b948
../data/Normal/Tr-no_0421.jpg,Normal,3,256,256,26001,4a7c703ecf401cd2b5d76756e55fb4a6c6b1e689026804093cd2db071b5f7efa
../data/Normal/nonDem1047.jpg,Normal,3,256,256,22081,c5678b84b4a8f151df6e402e290bcd5fc85b993c2a8674d60f18bdefbddd4c17
../data/Normal/No Tumor 9.jpg,Normal,3,256,256,12562,eefee0cf13bd000bfd911fb04b5a44c5d7e78013807314276fa20a3618591d43
../data/Normal/28 (14).jpg,Normal,3,256,256,19366,02ab4868e106d3013b47d37f067c47434785ae78e2b3c229587efccb4d587571
../data/Normal/nonDem2228.jpg,Normal,3,256,256,20805,be733db6f396d04623727a61afa48f5e8ef17709fd96910d94512db7585fd651
../data/Normal/nonDem1721.jpg,Normal,3,256,256,21354,0fe6488a1107be5db656b2402454ae61c74f1d20b3e2633eb7fad5a5bd82407b
../data/Normal/nonDem708.jpg,Normal,3,256,256,20740,d991fc8b80e3199e17f17448e66ff30a9de9d85d111257dd9267812b574efed7
../data/Normal/C-A (119).png,Normal,3,256,256,102849,ec3a5384c995ee48654f89f6480282819560a2df747856d9215103ff33c8443e
../data/Normal/nonDem2200.jpg,Normal,3,256,256,20278,fc854a0c84680784fa88c79c214330adf67661ca97a33b8bf9676e25575d8e94
../data/Normal/nonDem1709.jpg,Normal,3,256,256,20553,ac52cc68f79092276845d03e2ceff85f545d9d7f0c44fae63c3e2b0fade9d58f
../data/Normal/Tr-no_1071.jpg,Normal,3,256,256,24425,3793ab98932e04862b4ed967a87b26c6f677f9718a96604ec6331cb47ddd83c6
../data/Normal/nonDem720.jpg,Normal,3,256,256,18304,674f82ebebc879124f64e1d54e56bb7a02463154351c0527a91cae734a126805
../data/Normal/C-A (549).png,Normal,3,256,256,93218,2b54cc50d736303f25da4bd7356b6223a785049b8cdd7b77474bd11aa9acd5a6
../data/Normal/Tr-no_0409.jpg,Normal,3,256,256,37902,1377365eabddc54996caf1ee3ff211581bfedef1282dd6d0b8389600b269ef22
../data/Normal/No Tumor 992.jpg,Normal,3,256,256,7437,ec0c037552bf3d4e82ab3af9866d059d6900dbc6d55c766e60cc4097eebcc64f
../data/Normal/27 (3).jpg,Normal,3,256,256,20274,108a388e6089c0bae6c443980055a7419dbb24704681b67374108609099d12a3
../data/Normal/C-S (348).png,Normal,3,256,256,78059,353f6540bfffb754e9b74d9e38869ae926dd83e1a7a9f1576f1782abb5c24475
../data/Normal/No Tumor 986.jpg,Normal,3,256,256,12130,82902c15c74e489b5af6957cbaa1518845fec723e3179227a64e91722faddd71
../data/Normal/Tr-no_1065.jpg,Normal,3,256,256,16711,3134c063e6c2b4309e62989aa1955ca1217ee770375e84ded82eb901a3fc0555
../data/Normal/nonDem734.jpg,Normal,3,256,256,20844,983a90db9428d412b189e941c951c048b3cbfb14b634a368f076d31d97d7c1c7
../data/Normal/C-S (718).png,Normal,3,256,256,89937,8231f8d6900c5627e81e012bfc0b6e2b740d819654a39bc7d28347d42e18f8b0
../data/Normal/nonDem2214.jpg,Normal,3,256,256,19870,c1aa0dcbfdcfc285f3107812c56e5cd57d95fb0bddbee6171727db4311a90d7d
../data/Normal/nonDem1292.jpg,Normal,3,256,256,20258,8384fca5175853fb2437671ea55df8fe33a470f3ddb428b98e6a35db43afb669
../data/Normal/C-S (1002).png,Normal,3,256,256,65988,187edd4ec8491d6f94bae642e6521d015fed66919cb04b65d653785ec6d98916
../data/Normal/C-S (466).png,Normal,3,256,256,82633,60cf6e397a314224bc55290de671691496961ae6277221c334c2bf22f3edbbf3
../data/Normal/C-S (935).png,Normal,3,256,256,66448,8a05fafb7a0d82fe720d83ffc47e8cc57c4dfe9f9408d56252369fa0295d7f79
../data/Normal/Tr-no_0186.jpg,Normal,3,256,256,31153,97e759044eb1bad0c0d6d7125930dc2d836d8338be42556b0d5cfd64232beb93
../data/Normal/C-A (267).png,Normal,3,256,256,97012,f8a950160209095b036e14a31356bf92c2a42b04f451ebbcf6496a79b1a7da10
../data/Normal/Tr-no_1298.jpg,Normal,3,256,256,37356,76e9dbc44df6419d81055f7fcb45de23e7c1cd3cfae9e98ee57e6a99e49e4764
../data/Normal/Te-no_0129.jpg,Normal,3,256,256,38635,3c51ea0a1aaef30758ea534a9a12b2d83ab2c6f34881204c83183d5713402813
../data/Normal/Tr-no_0838.jpg,Normal,3,256,256,42603,b88089e9be60a4e10fd6bd9bfef01a92f4be9fae5ce6d90e1458c75107183694
../data/Normal/nonDem1286.jpg,Normal,3,256,256,21989,f71f4254c61bf90a2531cf46fe3be230563288868d5610770d7c2cc1ffee5b71
../data/Normal/C-A (637).png,Normal,3,256,256,101084,ffea428e13315272a1cea3a8c625f2c9b9744869e2d99ceda988115b5941465d
../data/Normal/nonDem287.jpg,Normal,3,256,256,21720,76d80b80cd020d2836749e027fbe2a0f573aeb6d1b3fe18a8eb5a2ad8f8ee948
../data/Normal/Tr-no_0810.jpg,Normal,3,256,256,21490,0d66f664a7c7eb7c28ee703ec27f018961f75aac71d809d141090d55066c8fa6
../data/Normal/26 (94).jpg,Normal,3,256,256,20773,dcfce18360027f5f842f17e815b3b915289920b13aa01381fba6223796eaa525
../data/Normal/C-A (322).png,Normal,3,256,256,95373,0dbc0dc4d2f16c344a2bea06e541d553d5d7c52800b0b617d899457a6caf319f
../data/Normal/30 (7).jpg,Normal,3,256,256,20033,b08be1e9026f440dbff3017d695a0387c662b2d8b093e05065c695545c76e1f9
../data/Normal/C-S (870).png,Normal,3,256,256,69746,6fae095c205efb55268d4dc95982953c9fc24313da1e08164a8ffe6d9d4f3336
